edan_id	title	barcode	specimen_guid	media_count	media_guid	ids_id	USNM Number	Other Numbers	stain_status
edanmdm-nmnhbotany_10077178	Mascagnia macroptera var. jussieuana Nied.	00108454	http://n2t.net/ark:/65665/3788c34c2-3df7-49fb-9769-f44b12e3a902	1.0	http://n2t.net/ark:/65665/m364f73f0c-c102-48cd-b225-ed895aec8146	NMNH-00108454-000001	1418436		stained
edanmdm-nmnhbotany_2098046	Argythamnia adenophora A. Gray	00109827	http://n2t.net/ark:/65665/34d80c4b1-71ac-49e6-900c-153740562e05	1.0	http://n2t.net/ark:/65665/m32d4e807a-ed55-4940-8100-f5d052913ebb	NMNH-00109827	49389	fiche number : 0482/E07	stained
edanmdm-nmnhbotany_2133405	Phacelia humilis var. dudleyi J.T. Howell	00110511	http://n2t.net/ark:/65665/3d3dc07c2-3987-4c84-af04-49fe4bec40c3	1.0	http://n2t.net/ark:/65665/m35a9cb715-809f-4235-ba70-a595c0deddd4	NMNH-00110511-000001	894206	fiche number : 0721/C03	unstained
edanmdm-nmnhbotany_2090441	Cuscuta odorata var. squarrulosa Yunck.	00111179	http://n2t.net/ark:/65665/3c9e43fac-d842-43c7-a54e-b2f73d663a1d	1.0	http://n2t.net/ark:/65665/m30c9e6f46-b14f-4c3c-80b4-95bea989e4de	NMNH-00111179	1356833	fiche number : 0710/C02	unstained
edanmdm-nmnhbotany_2082205	Dicranostyles boliviensis Ducke	00111257	http://n2t.net/ark:/65665/3d04784fd-7656-43d8-a007-843dbbf60598	1.0	http://n2t.net/ark:/65665/m3d151ad79-da35-4c2d-8d50-42c7681390d8	NMNH-00111257	1517702	fiche number : 0711/D09	unstained
edanmdm-nmnhbotany_2137078	Ardisia hirtella Lundell	00113772	http://n2t.net/ark:/65665/392dff8b5-cb0d-479e-b57f-670e0924310c	1.0	http://n2t.net/ark:/65665/m3beb96b30-a723-49c5-abde-38a7e3f3bcc3	NMNH-00113772-000001	1689826	fiche number : 0668/B06	unstained
edanmdm-nmnhbotany_2132926	Begonia lignosa Rusby	00115367	http://n2t.net/ark:/65665/317d4b769-4632-40a1-9868-4e2b3885f2ff	1.0	http://n2t.net/ark:/65665/m3a3280167-5006-46b3-8d07-6fdc3211ce47	NMNH-00115367-000001	1177747	fiche number : 0574/E05	unstained
edanmdm-nmnhbotany_2084176	Begonia squamosa C. DC.	00115457	http://n2t.net/ark:/65665/368bc830c-e86c-463a-9cd5-5ca388185383	1.0	http://n2t.net/ark:/65665/m3b44ba0a8-edc1-4e8b-b5d4-19642b387445	NMNH-00115457	1360552	fiche number : 0576/C05	unstained
edanmdm-nmnhbotany_2143343	Miconia bipatrialis subsp. peruviana Wurdack	00120881	http://n2t.net/ark:/65665/3fb7419bb-1799-486f-be18-67d546c463bc	1.0	http://n2t.net/ark:/65665/m39df274ed-125b-4d92-9989-2ed322414541	NMNH-00120881-000001	2404236	fiche number : 0619/B10	unstained
edanmdm-nmnhbotany_2150389	Perymenium parvifolium A. Gray	00125234	http://n2t.net/ark:/65665/35511cbfe-de1b-478c-b777-dd3ea7c031fe	1.0	http://n2t.net/ark:/65665/m37e77fd4f-e310-4608-8d90-20d4bff36d39	NMNH-00125234-000001	47957	fiche number : 0937/C08	stained
edanmdm-nmnhbotany_10077701	Cyrtandra opaeulae H. St. John & Storey	00126307	http://n2t.net/ark:/65665/31b8270b9-6736-47b1-b1fe-6ade89fccbc1	1.0	http://n2t.net/ark:/65665/m35b91a03d-2a49-42e3-bdf8-2013ab614247	NMNH-00126307-000001	2615939	fiche number : 0800/B12	unstained
edanmdm-nmnhbotany_2121736	Verbesina crassiramea S.F. Blake	00127940	http://n2t.net/ark:/65665/3876747ba-faa7-4436-ae2f-2ffcfc9f2712	1.0	http://n2t.net/ark:/65665/m300b9db85-4a67-4085-8479-61ed76d3b6b4	NMNH-00127940-000001	603096	fiche number : 0941/E09	unstained
edanmdm-nmnhbotany_2080276	Espeletia tapirophila Cuatrec.	00132409	http://n2t.net/ark:/65665/3379e787c-4f60-47e0-aa33-97037acce616	1.0	http://n2t.net/ark:/65665/m39934b65f-3b6e-4210-9491-6c5eb25c9e0b	NMNH-00132409	2753697	fiche number : 1081/C12	unstained
edanmdm-nmnhbotany_2152533	Dicksonia brackenridgei Mett.	00134817	http://n2t.net/ark:/65665/3254c5fa9-7a26-42c1-9884-0a0aab71d940	1.0	http://n2t.net/ark:/65665/m33157ee2f-72c0-4138-85b4-31a66cee6b6b	NMNH-00134817-000001	62549	fiche number : 1046/A02	stained
edanmdm-nmnhbotany_10060632	Triumfetta bartramia L.	00829914	http://n2t.net/ark:/65665/3b0c6f5a7-b3c9-45de-ba82-c8acc4b82f07	1.0	http://n2t.net/ark:/65665/m3a03cfb38-525c-4ae4-aa51-88099bcd78ba	NMNH-00829914	13301		stained
edanmdm-nmnhbotany_10085738	Echeandia denticulata Cruden	01049622	http://n2t.net/ark:/65665/32b082617-d715-4b02-ab0d-091c093ed199	1.0	http://n2t.net/ark:/65665/m335960b41-2fe9-4472-af4f-ec8140d85656	NMNH-01049622	1795795		unstained
edanmdm-nmnhbotany_2137038	Townsendia scapigera var. caulescens D.C. Eaton in C. King	00145568	http://n2t.net/ark:/65665/35d2d15ae-fd0b-41aa-a3c4-5283fc5055e6	1.0	http://n2t.net/ark:/65665/m3a00b54af-9904-4a50-8f67-57ff303aa895	NMNH-00145568-000001	49264	fiche number : 0908/A12	stained
edanmdm-nmnhbotany_2128371	Aster lepidopodus B.L. Rob. & Fernald	00145656	http://n2t.net/ark:/65665/3727fe58b-ae61-4190-b097-1dcbacabd3d1	1.0	http://n2t.net/ark:/65665/m33542a4c7-51a3-444b-b575-d2f44c7d0593	NMNH-00145656-000001	306168	fiche number : 0909/C08	unstained
edanmdm-nmnhbotany_2085882	Allionia pinetorum Standl.	00145913	http://n2t.net/ark:/65665/3ee5149de-6196-4aed-86e3-efa667f8abe9	1.0	http://n2t.net/ark:/65665/m33296a715-ce74-45f7-919e-45c051d65898	NMNH-00145913	498321	fiche number : 0256/D11	unstained
edanmdm-nmnhbotany_2026566	Najas palustris Blanco	00594025	http://n2t.net/ark:/65665/3bb8c7b94-ba62-4b9e-af59-edc1838accdb	1.0	http://n2t.net/ark:/65665/m34c9d3c5d-f2ad-403e-9272-7b342b1358fd	NMNH-00594025	91680		stained
edanmdm-nmnhbotany_10084488	Carex curviculmis Reznicek	00956331	http://n2t.net/ark:/65665/3839fc6c4-97a0-4635-b5cd-9ef6b4e5047f	1.0	http://n2t.net/ark:/65665/m3b7fb360f-6c23-4a46-ac82-ca1e0c645af0	NMNH-00956331	2546532		unstained
edanmdm-nmnhbotany_10086400	Fuirena incompleta var. obliterata Kral	01013893	http://n2t.net/ark:/65665/3abcaf962-6c78-4ebb-a28c-7d854dab3a4c	1.0	http://n2t.net/ark:/65665/m361163369-9957-4483-a828-83a172a1cfb6	NMNH-01013893	3081258		unstained
edanmdm-nmnhbotany_2107130	Muhlenbergia polycaulis Scribn.	00132790	http://n2t.net/ark:/65665/3454ce7e8-d2a0-4831-9430-a43f3ef59c8e	1.0	http://n2t.net/ark:/65665/m3edc5c824-1ec7-4d67-8e1b-0431ffe4897a	NMNH-00132790-000001	81636	fiche number : 0038/E12	unstained
edanmdm-nmnhbotany_2123035	Agrostis bakeri Rydb.	00131727	http://n2t.net/ark:/65665/327a78d3d-5b63-433b-98be-889b04a09b66	1.0	http://n2t.net/ark:/65665/m3651215ee-8300-4d8a-a0a9-9b70f7e91c9e	NMNH-00131727	368738	fiche number : 0002/C07	unstained
edanmdm-nmnhbotany_2091192	Ekmanochloa aristata Ekman ex Hitchc.	00133652	http://n2t.net/ark:/65665/34912b644-93fd-423e-ae58-70061abc8b16	1.0	http://n2t.net/ark:/65665/m3510c89ea-798f-405b-b202-1c24033e8170	NMNH-00133652	1385553	fiche number : 0023/C06	unstained
edanmdm-nmnhbotany_2527838	Nervilia sp.	00320010	http://n2t.net/ark:/65665/378f12a81-eeda-46db-9e22-54d32c02b305	1.0	http://n2t.net/ark:/65665/m38f74968f-fb33-407a-8a4b-c2110b266db6	NMNH-00320010	37990		stained
edanmdm-nmnhbotany_10056225	Danthonia unispicata (Thurb.) Munro ex Macoun	00960791	http://n2t.net/ark:/65665/30f39b516-ea27-4c6c-a0d3-684c881903fb	1.0	http://n2t.net/ark:/65665/m3a9a2c4e4-f22d-4b44-8edb-27967409f967	NMNH-00960791-000001	878045		stained
edanmdm-nmnhbotany_10732842	Elymus robustus Scribn. & J.G. Sm.	01165271	http://n2t.net/ark:/65665/3ba695faa-082d-44e6-a77c-735e19f9ab20	1.0	http://n2t.net/ark:/65665/m3af1d3771-d71d-4396-a93e-99c72a5e5e27	NMNH-01165271	208157		unstained
edanmdm-nmnhbotany_12960481	Crocidium pugetense H. St. John	01826696	http://n2t.net/ark:/65665/3e4441635-11a6-4bef-ae8b-670b43230315	1.0	http://n2t.net/ark:/65665/m37503e04b-c7e8-4d4b-a3d3-177dc48093ad	NMNH-01826696	227425		stained
edanmdm-nmnhbotany_2168392	Thalia angustifolia C. Wright in Griseb.	00603520	http://n2t.net/ark:/65665/35690921f-512f-4217-a242-e947e25acba5	1.0	http://n2t.net/ark:/65665/m39925444f-a82e-4aeb-9533-6de7e402b3bd	NMNH-00603520-000001	37054		stained
edanmdm-nmnhbotany_2136076	Verbesina ampliatifolia Sagást. & Quipuscoa	00623566	http://n2t.net/ark:/65665/3d0abcb68-81c0-4d6b-92e4-44e8ae33fc00	1.0	http://n2t.net/ark:/65665/m31c71f079-ffcb-48cd-9f39-15837ef34e7e	NMNH-00623566-000001	3385673		unstained
edanmdm-nmnhbotany_10860071	Lachemilla jaramilloi Romol. & D.F. Morales-B.	01106029	http://n2t.net/ark:/65665/36d9b2cc1-7d9b-406f-ac3c-53d54ed1451c	1.0	http://n2t.net/ark:/65665/m3446d5d33-916c-41fb-b0c5-ecdddb3252a7	NMNH-01106029	3617497		unstained
edanmdm-nmnhbotany_11024603	Eugenia longisepala M. L. Kawas. & B.K. Holst	01106133	http://n2t.net/ark:/65665/3adf4d99c-e0ad-4e81-8160-cef31ee000b0	1.0	http://n2t.net/ark:/65665/m31e0b6afe-e37a-4d9a-9ac2-288618fa37b8	NMNH-01106133	3404582		unstained
edanmdm-nmnhbotany_2873973	Abelmoschus moschatus Medik.	00898589	http://n2t.net/ark:/65665/3c4a9e2bd-b996-46a5-ac87-fb2468656fee	1.0	http://n2t.net/ark:/65665/m31ba09b2c-5e3d-467b-94ac-4e43d47921f3	NMNH-00898589	12760		stained
edanmdm-nmnhbotany_10083725	Eugenia melanadenia Krug & Urb.	00997537	http://n2t.net/ark:/65665/3ecde2701-b7a4-41c0-834c-7a7c03cbb62e	1.0	http://n2t.net/ark:/65665/m3c8e316d9-c804-477e-8490-206030329f12	NMNH-00997537-000001	2530473		stained
edanmdm-nmnhbotany_10085714	Chamaesaracha villosa Rydb.	01013634	http://n2t.net/ark:/65665/3275c8120-5472-45cd-b22f-abe318022690	1.0	http://n2t.net/ark:/65665/m332961fce-551e-4342-938a-664655f3a506	NMNH-01013634	1335104		unstained
edanmdm-nmnhbotany_10103487	Sedum debile S. Watson in C. King	01014378	http://n2t.net/ark:/65665/3b732923f-202e-4380-b0b9-b1b71b4bd2bc	1.0	http://n2t.net/ark:/65665/m3c78c500a-f08a-4c4f-9434-9911f7af922d	NMNH-01014378	63883		stained
edanmdm-nmnhbotany_10078961	Waltheria pringlei Rose & Standl.	00512768	http://n2t.net/ark:/65665/3524ca438-0260-4b2e-8e5e-5749fc4b0514	1.0	http://n2t.net/ark:/65665/m394fe1b86-a053-4554-810b-3c1b50edbbe4	NMNH-00512768-000001	1097973		unstained
edanmdm-nmnhbotany_2148372	Scrophularia macrantha Greene ex Stiefelh.	00516920	http://n2t.net/ark:/65665/35f9b2f07-9735-4af4-9d95-f6c697dd4fdb	1.0	http://n2t.net/ark:/65665/m39d0b8c65-87d9-4402-a471-2cdb93774629	NMNH-00516920-000001	498230		unstained
edanmdm-nmnhbotany_10059870	Aextoxicon punctatum	00960793	http://n2t.net/ark:/65665/3dfe704e0-dbbe-4dbb-accb-1b59e0611de7	1.0	http://n2t.net/ark:/65665/m35abae249-4f3b-4613-a8d7-6e75455a25a7	NMNH-00960793-000001	87009		stained
edanmdm-nmnhbotany_2123469	Polycarena lupuliformis Thell.	00433406	http://n2t.net/ark:/65665/3c82389a6-1324-4ff7-a9e6-5edbae717bdf	1.0	http://n2t.net/ark:/65665/m38708f416-741e-49da-8b3d-1c8d54551b20	NMNH-00433406-000001	553472		unstained
edanmdm-nmnhbotany_2873775	Doryopteris concolor (Langsd. & Fisch.) Kuhn	00821478	http://n2t.net/ark:/65665/3769bc5fd-9a09-43fa-b9bf-c702247b55f0	1.0	http://n2t.net/ark:/65665/m3d88b0c28-527d-4c42-aa3a-35d338c48d77	NMNH-00821478	59451		stained
edanmdm-nmnhbotany_2100755	Eperua grandiflora subsp. guyanensis R.S. Cowan	00001146	http://n2t.net/ark:/65665/3ce07bdef-fb6c-493e-bb35-1a840a87e84a	1.0	http://n2t.net/ark:/65665/m34c80dec2-5e22-4fb9-a97d-23cbf1f323c2	NMNH-00001146	1743474	fiche number : 0373/C02	unstained
edanmdm-nmnhbotany_2084106	Desmodium scopulorum S. Watson	00002079	http://n2t.net/ark:/65665/3f0de14c9-3eb8-470e-b202-fd3cce4de479	1.0	http://n2t.net/ark:/65665/m3323aa2f8-d683-4253-a89d-8c618a8b5d4e	NMNH-00002079	48474	fiche number : 0419/D11	unstained
edanmdm-nmnhbotany_2105939	Echeveria racemosa var. citrina Kimnach	00005494	http://n2t.net/ark:/65665/3100443cd-48b5-4fa7-a8e4-93098552b2cd	1.0	http://n2t.net/ark:/65665/m31c9caf56-91df-42bf-a0b0-7f24ec446ce3	NMNH-00005494-000001	3073926		unstained
edanmdm-nmnhbotany_2112423	Sisymbrium haitiense O.E. Schulz	00099958	http://n2t.net/ark:/65665/37aa78c72-0ca5-49e2-b21a-e784e5f326bf	1.0	http://n2t.net/ark:/65665/m3344ca860-dfda-431c-ae5c-b5263c2101d2	NMNH-00099958-000001	1410186	fiche number : 0306/D12	unstained
edanmdm-nmnhbotany_2084620	Peperomia estrellana Trel. in J.F. Macbr.	00104505	http://n2t.net/ark:/65665/3c9e18bf9-4e8a-48fd-a48a-8c81cdc63722	1.0	http://n2t.net/ark:/65665/m320d5ec8c-ec3d-4398-bf82-7be61feda814	NMNH-00104505	1357854	fiche number : 0187/E05	stained
edanmdm-nmnhbotany_2100336	Piper acutissimum Trel.	00107488	http://n2t.net/ark:/65665/309a22089-ce73-40f9-84aa-bec517f7f89d	1.0	http://n2t.net/ark:/65665/m34ecd8d5b-492c-4c2b-9012-4eb3b9b3ef5e	NMNH-00107488	38081	fiche number : 0162/C09	stained
edanmdm-nmnhbotany_2090661	Trichilia breviflora S.F. Blake & Standl.	00108342	http://n2t.net/ark:/65665/31f3a70b1-5fc6-4a9d-9678-54e205730bfa	1.0	http://n2t.net/ark:/65665/m36f644c82-a87a-41cd-9277-b11602134c21	NMNH-00108342	1269751	fiche number : 0457/D02	unstained
edanmdm-nmnhbotany_2148729	Bridelia stipularis subsp. philippinensis Jabl. in Engl.	00109478	http://n2t.net/ark:/65665/39421817e-c58e-4449-8a19-7b4b4e644347	1.0	http://n2t.net/ark:/65665/m3eb0f5e3c-5fd1-4c2d-9adb-1d3b136582aa	NMNH-00109478-000001	851432	fiche number : 0478/B08	unstained
edanmdm-nmnhbotany_2080524	Nicodemia rufescens Soler.	00113075	http://n2t.net/ark:/65665/318bed568-0625-47c0-9cce-d579ba0c312c	1.0	http://n2t.net/ark:/65665/m3a5d162ea-8c36-449f-bce7-f694fb3b16f4	NMNH-00113075	808447	fiche number : 0691/B12	stained
edanmdm-nmnhbotany_2129908	Tovomita glossophylla Cuatrec.	00114292	http://n2t.net/ark:/65665/3a8c847c8-3084-4800-a9b3-8328f07385e0	1.0	http://n2t.net/ark:/65665/m34cb621cb-fbfc-4a11-81e9-db5b1dd96593	NMNH-00114292-000001	1796323	fiche number : 0557/C10	unstained
edanmdm-nmnhbotany_2094779	Calyptranthes enneantha C. Wright in Sauvalle	00117817	http://n2t.net/ark:/65665/393c7c59d-9d47-4a15-96ec-3690887ce852	1.0	http://n2t.net/ark:/65665/m3100381ac-1135-4326-aac8-6227b2604f2b	NMNH-00117817	47318	fiche number : 0596/B01	stained
edanmdm-nmnhbotany_2131228	Macairea schultesii Wurdack	00118365	http://n2t.net/ark:/65665/31c303c37-02ac-427a-b90b-893591c816a6	1.0	http://n2t.net/ark:/65665/m362794a4d-308e-40c7-8faf-f84034e13a2a	NMNH-00118365-000001	2199811	fiche number : 0606/B12	unstained
edanmdm-nmnhbotany_2080650	Angiopteris attenuata Brack. in Wilkes	00134415	http://n2t.net/ark:/65665/356b9ddea-7cad-46f2-845b-2770b49670e3	1.0	http://n2t.net/ark:/65665/m3cc863c94-e099-42fc-9966-bc519a9ed3bd	NMNH-00134415	62523	fiche number : 1035/E02	stained
edanmdm-nmnhbotany_2157949	Sida jaliscensis Gand.	00170061	http://n2t.net/ark:/65665/3259d7631-5f5c-4838-a4a2-1824b371219b	1.0	http://n2t.net/ark:/65665/m391857305-f47e-4b4e-a5ae-8cabb68d3bdf	NMNH-00170061-000001	200672		unstained
edanmdm-nmnhbotany_2167446	Pinus oocarpa var. microphylla Shaw	00513032	http://n2t.net/ark:/65665/36c1397f2-2d30-47a2-aca0-7911dd9c5b1a	1.0	http://n2t.net/ark:/65665/m32c8a3dfa-970b-4619-b2e7-47e38fd80cfc	NMNH-00513032	300625	Multi-sheeted specimen : Sheet 02 of 02	unstained
edanmdm-nmnhbotany_2113915	Pariti tiliaceum var. potteri O. Deg. & Greenwell	00457508	http://n2t.net/ark:/65665/36a4e0a71-0648-474a-834b-77631f179242	1.0	http://n2t.net/ark:/65665/m358df8f92-29e0-480e-855a-4660a4a1bef7	NMNH-00457508-000001	2275978		unstained
edanmdm-nmnhbotany_2159946	Tillandsia vicentina var. glabra L.B. Sm.	00091139	http://n2t.net/ark:/65665/342e248ee-cd06-4b21-b782-4a5378be3eae	1.0	http://n2t.net/ark:/65665/m3d0235562-0353-4c03-a6cd-e63cb2253855	NMNH-00091139-000001	2469287	fiche number : 0117/A12	unstained
edanmdm-nmnhbotany_2119067	Sporobolus menyharthii Hack. in Schinz	00345039	http://n2t.net/ark:/65665/32711e7ca-64c0-4c7f-89cb-4299f442fc82	1.0	http://n2t.net/ark:/65665/m392f00ebb-7d5f-41d1-94cc-6aad63fb9fbc	NMNH-00345039-000001	87232		unstained
edanmdm-nmnhbotany_2138701	Andropogon fragillimus Hochst. ex Steud.	00156634	http://n2t.net/ark:/65665/36ccb92cd-ec4c-4db0-842c-bf48ee8cddf1	1.0	http://n2t.net/ark:/65665/m3688bd85f-3d5e-4571-b647-4ca1dbaa240a	NMNH-00156634	76197		unstained
edanmdm-nmnhbotany_2165711	Poa pachypholis Piper	00005349	http://n2t.net/ark:/65665/3aeb4aeec-640d-4cc0-95ac-edd43ba868b5	1.0	http://n2t.net/ark:/65665/m3a25aeca7-a116-4dc8-bebe-cb0f863a8580	NMNH-00005349	748809		unstained
edanmdm-nmnhbotany_2102512	Paspalum prostratum Scribn. & Merr.	00140291	http://n2t.net/ark:/65665/3fb5b3e1a-c351-426a-9c29-103187b36491	1.0	http://n2t.net/ark:/65665/m3fbfc7251-8cbb-4e66-bd85-aca5dffe4276	NMNH-00140291	2855765	fiche number : 0052/D02	unstained
edanmdm-nmnhbotany_2110103	Paspalum dasypleurum Kunze ex Desv. in Gay	00140479	http://n2t.net/ark:/65665/398c1b449-6bcb-4da5-b3ca-cea0340588e5	1.0	http://n2t.net/ark:/65665/m341efddcd-b7d1-40df-aa28-549e659f2795	NMNH-00140479-000001	2854653		unstained
edanmdm-nmnhbotany_10257316	Boehmeria platyphylla var. stricta C.H. Wright	01107865	http://n2t.net/ark:/65665/355379327-de24-4092-a8b8-a4f849d7f97b	1.0	http://n2t.net/ark:/65665/m36a458653-b3ca-412d-b781-81777bd8c376	NMNH-01107865	455615		unstained
edanmdm-nmnhbotany_10115712	Miconia flavescens Cogn.	01050281	http://n2t.net/ark:/65665/36643f215-337d-4900-8e79-dd84536781c8	1.0	http://n2t.net/ark:/65665/m383495750-0a4b-45ed-89ea-06ef2e609db1	NMNH-01050281	62068		stained
edanmdm-nmnhbotany_2874604	Phalaris arundinacea L.	00899099	http://n2t.net/ark:/65665/37a56ad32-2ad0-43b7-8af6-659a5a02ae9d	1.0	http://n2t.net/ark:/65665/m3f2795356-3944-4537-8b5f-5fa79f753fac	NMNH-00899099	990030		stained
edanmdm-nmnhbotany_2740494	Deschampsia nubigena Hillebr.	00430367	http://n2t.net/ark:/65665/3c9fb8571-4a44-42f8-91d0-c83527451729	1.0	http://n2t.net/ark:/65665/m389546c3c-e6ad-44ee-bf1d-effe17a040ed	NMNH-00430367	867669		stained
edanmdm-nmnhbotany_10058570	Comarum palustre L.	00830212	http://n2t.net/ark:/65665/3e1845a2a-8c39-4c65-9b61-6263f8d2d72c	1.0	http://n2t.net/ark:/65665/m3899e4c2c-661b-4d36-8c33-1c038cc8a973	NMNH-00830212	94969		stained
edanmdm-nmnhbotany_10160357	Platymiscium dimorphandrum Donn. Sm.	01107516	http://n2t.net/ark:/65665/336e4416f-874c-4825-bfb3-9a5cc805bbd0	1.0	http://n2t.net/ark:/65665/m3dc6a5b80-73d7-4e3f-bb50-c1c096a42eb6	NMNH-01107516	398475	Multi-sheeted specimen : Sheet 03 of 03	stained
edanmdm-nmnhbotany_10204125	Rubus henryi Hemsl. & Kuntze	01107687	http://n2t.net/ark:/65665/3b2196f64-f93c-46e1-b365-cf56aed2c784	1.0	http://n2t.net/ark:/65665/m3e1435d37-deea-46c2-bddc-ab7a10db94f8	NMNH-01107687	801253		unstained
edanmdm-nmnhbotany_10211370	Oxalis agassizi Rose	01107785	http://n2t.net/ark:/65665/39f2c69c0-f828-4f70-afd1-0f901d0a9aab	1.0	http://n2t.net/ark:/65665/m37d757250-4f56-4ea3-a89a-1ffb5a950046	NMNH-01107785-000001	15236		unstained
edanmdm-nmnhbotany_10087045	Cotyledon pringlei S. Watson	01014218	http://n2t.net/ark:/65665/3e5598f96-de8d-4b34-bc20-b8505dd1cc9f	1.0	http://n2t.net/ark:/65665/m316663340-2bfa-4233-b7aa-7eea2c1425b1	NMNH-01014218	1393017		stained
edanmdm-nmnhbotany_10081603	Ipomoea chilopsidis Standl.	00930945	http://n2t.net/ark:/65665/34fb3c78f-8316-45cc-9e49-1becd3cf8f9c	1.0	http://n2t.net/ark:/65665/m372a3d4d9-74f2-4159-9766-bf29c8b5fa15	NMNH-00930945-000001	2216197		unstained
edanmdm-nmnhbotany_2167393	Borbonia lanceolata var. villosa E. Phillips	00344829	http://n2t.net/ark:/65665/32665e982-b025-455e-ab73-b6f95e483abc	1.0	http://n2t.net/ark:/65665/m303648f8b-70a3-4f50-8a12-feffd160c768	NMNH-00344829	551900		unstained
edanmdm-nmnhbotany_2134695	Asplenium chimboanum Sodiro	00391223	http://n2t.net/ark:/65665/3295684bb-5cfa-4825-9954-76633f7524ba	1.0	http://n2t.net/ark:/65665/m393096de1-deb2-44fd-b492-2023b5b5c826	NMNH-00391223-000001	1197172	fiche number : 1024/E08	unstained
edanmdm-nmnhbotany_2081812	Acacia richii A. Gray in Wilkes	00000602	http://n2t.net/ark:/65665/34b13638d-6de5-472e-aa79-8f3ea9f79d56	1.0	http://n2t.net/ark:/65665/m33303623b-5642-46e9-8710-ebc581f124b2	NMNH-00000602	47663	fiche number : 0365/C09	stained
edanmdm-nmnhbotany_2134845	Nissolia platycalyx S. Watson	00001852	http://n2t.net/ark:/65665/3645a9854-29a4-4b3a-be0b-f19614c84688	1.0	http://n2t.net/ark:/65665/m37a008bc4-7c38-4339-921c-83d7c5bfc44f	NMNH-00001852-000001	48639	fiche number : 0415/E09	stained
edanmdm-nmnhbotany_2078025	Aragallus articulatus Greene	00004015	http://n2t.net/ark:/65665/343ebc93a-877e-466a-8234-aa949f1eb82a	1.0	http://n2t.net/ark:/65665/m3f9b62bd3-3174-44bf-8fa7-e3254a28611a	NMNH-00004015	48613	fiche number : 0408/B01	stained
edanmdm-nmnhbotany_2874706	Platanthera sp.	00064425	http://n2t.net/ark:/65665/390492e9d-050f-4885-8b81-29a9731a2788	1.0	http://n2t.net/ark:/65665/m30a314f79-8faf-4af4-8270-356cf3b89e2c	NMNH-00064425	35075	undefined : 256	stained
edanmdm-nmnhbotany_2121952	Dorstenia choconiana var. integrifolia Donn. Sm.	00089813	http://n2t.net/ark:/65665/306423e9a-c2dc-43c8-b984-ae3b83d9e5e2	1.0	http://n2t.net/ark:/65665/m3c06272e8-d86f-46f7-ac67-cafb3e4f6447	NMNH-00089813-000001	799312	fiche number : 0208/D09	unstained
edanmdm-nmnhbotany_2168606	Heliconia osaensis Cufod.	00092840	http://n2t.net/ark:/65665/33252b530-3fcd-411a-8569-2d43adc00825	1.0	http://n2t.net/ark:/65665/m3dcbf2740-cab7-43bf-a01b-a4b8a83eb8d4	NMNH-00092840-000001	2907019	fiche number : 0142/D09	unstained
edanmdm-nmnhbotany_2160843	Argythamnia neomexicana Müll. Arg.	00096109	http://n2t.net/ark:/65665/3028ab5a7-7707-4dd4-a9bb-64849f220411	1.0	http://n2t.net/ark:/65665/m381ac04c5-42dd-4058-90e2-d6dcddf5b4e3	NMNH-00096109-000001	65512	fiche number : 0483/B03	stained
edanmdm-nmnhbotany_2109187	Crataegus illustris Beadle	00097053	http://n2t.net/ark:/65665/3e8011651-50ee-40de-a1be-7b633119a5b1	1.0	http://n2t.net/ark:/65665/m35bb3171e-76e9-4ae5-98c3-bb5c2e45ecb1	NMNH-00097053-000001	981041	fiche number : 0338/A11	unstained
edanmdm-nmnhbotany_2161073	Pseudabutilon inornatum Standl. & Steyerm.	00098325	http://n2t.net/ark:/65665/3f13b1d87-2cb7-4e66-be48-7d93373408cb	1.0	http://n2t.net/ark:/65665/m31a43ddf2-7817-4dd8-ac29-025d1525fca5	NMNH-00098325-000001	1894688	fiche number : 0532/D07	unstained
edanmdm-nmnhbotany_2163383	Cremolobus aphanopterus A. Gray	00099859	http://n2t.net/ark:/65665/3536784eb-eb54-4c6b-b359-3e6e9f29c6de	1.0	http://n2t.net/ark:/65665/m30939b890-42a9-41af-bdde-7eef0c212898	NMNH-00099859-000001	6192	fiche number : 0305/A09	stained
edanmdm-nmnhbotany_2126923	Spathelia jauaensis R.S. Cowan	00101630	http://n2t.net/ark:/65665/3fd46784d-8545-464d-87ff-dd75ba39ca40	1.0	http://n2t.net/ark:/65665/m378434ed9-8e5f-4aad-b76d-1f1119235ab3	NMNH-00101630-000001	2507134	fiche number : 0445/E10	unstained
edanmdm-nmnhbotany_2120898	Chenopodium sandwicheum f. macrospermum Aellen	00102567	http://n2t.net/ark:/65665/367c7d3eb-b62e-4779-8c72-9cdebadf6566	1.0	http://n2t.net/ark:/65665/m316ff3245-e05c-4d31-8622-5233a2a7b7df	NMNH-00102567-000001	43907	fiche number : 0250/A03	stained
edanmdm-nmnhbotany_2085934	Alsine intermedia Boiss.	00103295	http://n2t.net/ark:/65665/3558c6ecf-439c-4627-bd51-b4b39d57962e	1.0	http://n2t.net/ark:/65665/m3af1c4eda-17a3-4364-bd29-dbeb3f913a6b	NMNH-00103295	129320	fiche number : 0263/B04	stained
edanmdm-nmnhbotany_2075294	Peperomia heterodoxa Standl. & Steyerm.	00104598	http://n2t.net/ark:/65665/374865461-e817-45ff-a351-0bdc47100f94	1.0	http://n2t.net/ark:/65665/m32bf350ac-3d29-4524-9681-12ab19efce6d	NMNH-00104598	1922950	fiche number : 0188/C01	unstained
